primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
68_2024-03-22 09:55:00,68,0.2,0.4,0.4,0.4,0.8,09:55:00,2024-03-22
73_2024-03-22 08:55:00,73,0.2,0.2,0.2,0.4,5.4,08:55:00,2024-03-22
79_2024-03-22 08:45:00,79,0.2,0.4,0.4,0.4,0.4,08:45:00,2024-03-22
80_2024-03-22 08:15:00,80,0.2,0.2,0.2,0.4,0.4,08:15:00,2024-03-22
81_2024-03-22 09:00:00,81,0.2,0.4,0.4,0.4,4.2,09:00:00,2024-03-22
3_2024-03-22 09:40:00,3,0.2,0.6,0.8,0.8,1.0,09:40:00,2024-03-22
23_2024-03-22 09:55:00,23,0.2,0.8,0.8,0.8,6.2,09:55:00,2024-03-22
24_2024-03-22 08:55:00,24,0.2,0.6,0.6,0.8,3.2,08:55:00,2024-03-22
68_2024-03-22 10:25:00,68,0.2,0.8,0.8,0.8,1.2,10:25:00,2024-03-22
70_2024-03-22 08:45:00,70,0.2,0.2,0.2,0.8,0.8,08:45:00,2024-03-22
81_2024-03-22 12:00:00,81,0.2,0.4,0.8,0.8,4.6,12:00:00,2024-03-22
15_2024-03-22 08:55:00,15,0.2,1.4,1.4,1.6,1.6,08:55:00,2024-03-22
32_2024-03-22 18:25:00,32,0.2,0.2,0.6,1.6,1.6,18:25:00,2024-03-22
35_2024-03-22 11:55:00,35,0.2,0.4,1.2,1.6,1.6,11:55:00,2024-03-22
42_2024-03-22 09:20:00,42,0.2,1.0,1.4,1.6,1.6,09:20:00,2024-03-22
50_2024-03-22 09:40:00,50,0.2,1.6,1.6,1.6,1.6,09:40:00,2024-03-22
52_2024-03-22 11:55:00,52,0.2,0.4,1.4,1.6,1.6,11:55:00,2024-03-22
53_2024-03-22 11:55:00,53,0.2,0.4,1.2,1.6,1.6,11:55:00,2024-03-22
80_2024-03-22 09:20:00,80,0.2,1.2,1.4,1.6,1.6,09:20:00,2024-03-22
1_2024-03-22 10:55:00,1,0.2,0.2,1.6,2.6,4.2,10:55:00,2024-03-22
1_2024-03-22 10:45:00,1,0.2,0.2,1.6,2.6,4.2,10:45:00,2024-03-22
20_2024-03-22 08:45:00,20,0.2,0.4,0.4,2.6,2.6,08:45:00,2024-03-22
28_2024-03-22 10:25:00,28,0.2,0.6,2.6,2.6,2.6,10:25:00,2024-03-22
50_2024-03-22 11:10:00,50,0.2,0.8,2.6,2.6,2.6,11:10:00,2024-03-22
64_2024-03-22 10:55:00,64,0.2,0.8,2.4,2.6,2.6,10:55:00,2024-03-22
69_2024-03-22 09:20:00,69,0.2,0.4,0.4,2.6,6.8,09:20:00,2024-03-22
71_2024-03-22 09:20:00,71,0.2,1.0,1.0,2.6,2.6,09:20:00,2024-03-22
7_2024-03-22 09:55:00,7,0.2,1.2,1.8,1.8,2.0,09:55:00,2024-03-22
9_2024-03-22 10:15:00,9,0.2,0.4,1.6,1.8,1.8,10:15:00,2024-03-22
32_2024-03-22 20:25:00,32,0.2,0.2,0.6,1.8,1.8,20:25:00,2024-03-22
42_2024-03-22 09:55:00,42,0.2,0.6,1.6,1.8,1.8,09:55:00,2024-03-22
50_2024-03-22 09:55:00,50,0.2,1.2,1.8,1.8,1.8,09:55:00,2024-03-22
74_2024-03-22 09:05:00,74,0.2,1.8,1.8,1.8,3.0,09:05:00,2024-03-22
1_2024-03-22 14:45:00,1,0.4,3.0,8.8,11.4,13.0,14:45:00,2024-03-22
1_2024-03-22 12:35:00,1,0.4,3.2,4.6,5.8,7.4,12:35:00,2024-03-22
1_2024-03-22 13:40:00,1,0.4,2.0,5.8,8.2,9.8,13:40:00,2024-03-22
1_2024-03-22 17:40:00,1,0.4,0.6,6.4,14.6,16.2,17:40:00,2024-03-22
1_2024-03-22 21:30:00,1,0.4,2.2,10.6,24.0,26.6,21:30:00,2024-03-22
1_2024-03-22 11:45:00,1,0.4,0.4,2.0,3.0,4.6,11:45:00,2024-03-22
1_2024-03-22 16:10:00,1,0.4,0.8,7.4,12.6,14.2,16:10:00,2024-03-22
1_2024-03-22 15:25:00,1,0.4,1.6,9.6,12.2,13.8,15:25:00,2024-03-22
1_2024-03-22 19:40:00,1,0.4,2.6,6.6,17.8,20.4,19:40:00,2024-03-22
2_2024-03-22 21:30:00,2,0.4,3.0,9.6,40.8,48.8,21:30:00,2024-03-22
2_2024-03-22 13:10:00,2,0.4,7.4,9.2,12.6,18.0,13:10:00,2024-03-22
2_2024-03-22 23:25:00,2,0.4,0.6,8.0,42.6,50.6,23:25:00,2024-03-22
2_2024-03-22 11:45:00,2,0.4,0.4,1.4,4.0,9.4,11:45:00,2024-03-22
2_2024-03-22 08:45:00,2,0.4,0.4,0.4,3.0,8.4,08:45:00,2024-03-22
2_2024-03-22 16:10:00,2,0.4,1.6,27.0,32.2,37.6,16:10:00,2024-03-22
2_2024-03-22 12:15:00,2,0.4,1.6,2.6,5.2,10.6,12:15:00,2024-03-22
2_2024-03-22 15:40:00,2,0.4,2.6,27.8,31.6,37.0,15:40:00,2024-03-22
2_2024-03-22 15:50:00,2,0.4,1.8,27.6,31.8,37.2,15:50:00,2024-03-22
3_2024-03-22 22:15:00,3,0.4,4.6,18.0,39.0,39.2,22:15:00,2024-03-22
3_2024-03-22 15:15:00,3,0.4,4.4,13.0,14.8,15.0,15:15:00,2024-03-22
3_2024-03-22 16:10:00,3,0.4,2.0,14.4,16.6,16.8,16:10:00,2024-03-22
3_2024-03-22 12:35:00,3,0.4,1.0,2.8,3.0,3.2,12:35:00,2024-03-22
3_2024-03-22 12:55:00,3,0.4,1.2,3.0,3.4,3.6,12:55:00,2024-03-22
3_2024-03-22 15:40:00,3,0.4,2.2,13.6,15.6,15.8,15:40:00,2024-03-22
3_2024-03-22 23:25:00,3,0.4,1.6,16.0,40.6,40.8,23:25:00,2024-03-22
3_2024-03-22 17:15:00,3,0.4,2.6,14.4,19.2,19.4,17:15:00,2024-03-22
3_2024-03-22 15:50:00,3,0.4,1.8,13.6,15.8,16.0,15:50:00,2024-03-22
4_2024-03-22 15:15:00,4,0.4,4.8,17.2,18.8,20.8,15:15:00,2024-03-22
4_2024-03-22 13:30:00,4,0.4,5.6,8.8,10.2,12.2,13:30:00,2024-03-22
4_2024-03-22 16:45:00,4,0.4,2.0,13.8,21.2,23.2,16:45:00,2024-03-22
4_2024-03-22 20:45:00,4,0.4,2.8,5.8,26.4,29.0,20:45:00,2024-03-22
4_2024-03-22 09:10:00,4,0.4,0.8,0.8,1.4,3.4,09:10:00,2024-03-22
4_2024-03-22 19:20:00,4,0.4,1.6,4.2,23.0,25.4,19:20:00,2024-03-22
5_2024-03-22 13:40:00,5,0.4,7.4,13.8,16.0,16.0,13:40:00,2024-03-22
6_2024-03-22 22:15:00,6,0.4,6.8,39.6,99.6,99.8,22:15:00,2024-03-22
6_2024-03-22 09:55:00,6,0.4,2.8,4.8,4.8,5.0,09:55:00,2024-03-22
7_2024-03-22 11:45:00,7,0.4,3.0,6.2,6.2,6.2,11:45:00,2024-03-22
7_2024-03-22 17:40:00,7,0.4,3.4,23.0,44.2,44.2,17:40:00,2024-03-22
7_2024-03-22 19:20:00,7,0.4,6.4,17.0,53.2,53.2,19:20:00,2024-03-22
7_2024-03-22 17:50:00,7,0.4,2.4,21.8,44.6,44.6,17:50:00,2024-03-22
7_2024-03-22 11:30:00,7,0.4,2.8,5.8,5.8,5.8,11:30:00,2024-03-22
7_2024-03-22 15:50:00,7,0.4,2.8,31.0,37.4,37.4,15:50:00,2024-03-22
8_2024-03-22 16:10:00,8,0.4,0.4,0.8,6.8,6.8,16:10:00,2024-03-22
8_2024-03-22 19:10:00,8,0.4,0.4,1.2,7.6,7.6,19:10:00,2024-03-22
8_2024-03-22 12:40:00,8,0.4,0.4,6.4,6.4,6.4,12:40:00,2024-03-22
9_2024-03-22 23:15:00,9,0.4,2.4,15.8,48.4,48.6,23:15:00,2024-03-22
9_2024-03-22 15:50:00,9,0.4,1.4,21.8,23.8,23.8,15:50:00,2024-03-22
10_2024-03-22 15:15:00,10,0.4,6.8,12.0,19.6,19.6,15:15:00,2024-03-22
10_2024-03-22 19:20:00,10,0.4,2.0,7.8,27.4,27.4,19:20:00,2024-03-22
10_2024-03-22 21:40:00,10,0.4,1.0,10.6,34.8,34.8,21:40:00,2024-03-22
10_2024-03-22 18:15:00,10,0.4,2.4,12.2,25.0,25.0,18:15:00,2024-03-22
10_2024-03-22 16:55:00,10,0.4,1.4,,22.2,22.2,16:55:00,2024-03-22
10_2024-03-22 16:10:00,10,0.4,1.8,12.6,21.2,21.2,16:10:00,2024-03-22
11_2024-03-22 13:10:00,11,0.4,4.4,5.8,6.0,13.6,13:10:00,2024-03-22
11_2024-03-22 19:20:00,11,0.4,2.4,3.0,25.2,32.8,19:20:00,2024-03-22
11_2024-03-22 20:15:00,11,0.4,1.2,3.6,26.2,33.8,20:15:00,2024-03-22
11_2024-03-22 19:10:00,11,0.4,2.2,3.0,25.0,32.6,19:10:00,2024-03-22
11_2024-03-22 22:15:00,11,0.4,0.8,8.0,30.8,38.4,22:15:00,2024-03-22
12_2024-03-22 15:25:00,12,0.4,4.0,26.0,28.2,33.2,15:25:00,2024-03-22
12_2024-03-22 21:30:00,12,0.4,3.2,9.0,37.2,44.0,21:30:00,2024-03-22
12_2024-03-22 13:10:00,12,0.4,5.4,6.2,8.4,13.4,13:10:00,2024-03-22
12_2024-03-22 23:25:00,12,0.4,1.0,8.0,39.6,46.4,23:25:00,2024-03-22
12_2024-03-22 22:25:00,12,0.4,1.4,10.4,38.6,45.4,22:25:00,2024-03-22
12_2024-03-22 20:15:00,12,0.4,1.8,5.6,33.2,39.8,20:15:00,2024-03-22
13_2024-03-22 15:40:00,13,0.4,5.8,40.2,48.2,48.8,15:40:00,2024-03-22
13_2024-03-22 10:25:00,13,0.4,5.8,5.8,5.8,6.4,10:25:00,2024-03-22
13_2024-03-22 18:35:00,13,0.4,3.2,15.2,57.6,58.2,18:35:00,2024-03-22
13_2024-03-22 15:15:00,13,0.4,9.4,42.0,47.8,48.4,15:15:00,2024-03-22
13_2024-03-22 16:45:00,13,0.4,2.8,15.2,51.2,51.8,16:45:00,2024-03-22
13_2024-03-22 17:15:00,13,0.4,2.6,16.4,52.4,53.0,17:15:00,2024-03-22
14_2024-03-22 19:00:00,14,0.4,3.0,14.0,47.6,48.4,19:00:00,2024-03-22
14_2024-03-22 12:15:00,14,0.4,3.4,6.4,8.0,8.8,12:15:00,2024-03-22
14_2024-03-22 18:25:00,14,0.4,3.4,21.2,45.0,45.8,18:25:00,2024-03-22
14_2024-03-22 19:10:00,14,0.4,3.2,13.4,47.8,48.6,19:10:00,2024-03-22
14_2024-03-22 16:10:00,14,0.4,2.0,28.6,36.4,37.2,16:10:00,2024-03-22
14_2024-03-22 10:45:00,14,0.4,0.6,2.2,3.8,4.6,10:45:00,2024-03-22
15_2024-03-22 19:10:00,15,0.4,4.8,9.6,36.6,36.6,19:10:00,2024-03-22
15_2024-03-22 11:55:00,15,0.4,3.2,10.2,10.4,10.4,11:55:00,2024-03-22
15_2024-03-22 10:25:00,15,0.4,3.6,6.2,6.4,6.4,10:25:00,2024-03-22
15_2024-03-22 15:40:00,15,0.4,2.0,18.2,28.2,28.2,15:40:00,2024-03-22
15_2024-03-22 15:50:00,15,0.4,1.6,18.2,28.4,28.4,15:50:00,2024-03-22
15_2024-03-22 17:25:00,15,0.4,1.8,18.6,31.0,31.0,17:25:00,2024-03-22
15_2024-03-22 16:55:00,15,0.4,1.8,19.6,30.2,30.2,16:55:00,2024-03-22
16_2024-03-22 22:15:00,16,0.4,5.2,32.2,101.4,101.6,22:15:00,2024-03-22
16_2024-03-22 10:45:00,16,0.4,0.6,3.2,3.4,3.4,10:45:00,2024-03-22
16_2024-03-22 10:55:00,16,0.4,0.8,3.4,3.6,3.6,10:55:00,2024-03-22
17_2024-03-22 16:25:00,17,0.4,3.8,21.6,44.4,44.4,16:25:00,2024-03-22
17_2024-03-22 16:45:00,17,0.4,2.4,22.2,45.0,45.0,16:45:00,2024-03-22
17_2024-03-22 17:15:00,17,0.4,1.2,22.6,45.4,45.4,17:15:00,2024-03-22
17_2024-03-22 11:45:00,17,0.4,1.2,21.8,21.8,21.8,11:45:00,2024-03-22
17_2024-03-22 13:50:00,17,0.4,0.4,3.8,23.2,23.2,13:50:00,2024-03-22
18_2024-03-22 11:55:00,18,0.4,2.0,4.4,19.6,20.8,11:55:00,2024-03-22
18_2024-03-22 08:45:00,18,0.4,1.2,1.2,16.4,17.6,08:45:00,2024-03-22
18_2024-03-22 09:20:00,18,0.4,1.4,1.8,17.0,18.2,09:20:00,2024-03-22
18_2024-03-22 08:25:00,18,0.4,0.4,0.4,15.6,16.8,08:25:00,2024-03-22
18_2024-03-22 09:10:00,18,0.4,1.6,1.6,16.8,18.0,09:10:00,2024-03-22
20_2024-03-22 13:30:00,20,0.4,7.2,10.0,13.2,13.2,13:30:00,2024-03-22
20_2024-03-22 20:15:00,20,0.4,1.0,3.0,24.8,27.0,20:15:00,2024-03-22
20_2024-03-22 21:10:00,20,0.4,2.4,5.0,27.0,29.2,21:10:00,2024-03-22
20_2024-03-22 18:35:00,20,0.4,0.4,2.6,23.0,25.2,18:35:00,2024-03-22
20_2024-03-22 17:25:00,20,0.4,0.4,11.4,24.6,24.6,17:25:00,2024-03-22
20_2024-03-22 08:55:00,20,0.4,0.8,0.8,3.0,3.0,08:55:00,2024-03-22
20_2024-03-22 21:30:00,20,0.4,1.8,5.0,27.4,29.6,21:30:00,2024-03-22
21_2024-03-22 12:25:00,21,0.4,3.8,10.8,10.8,10.8,12:25:00,2024-03-22
21_2024-03-22 17:10:00,21,0.4,3.6,31.8,45.8,45.8,17:10:00,2024-03-22
21_2024-03-22 19:40:00,21,0.4,2.4,15.4,55.8,55.8,19:40:00,2024-03-22
22_2024-03-22 16:45:00,22,0.4,3.4,15.0,34.4,34.4,16:45:00,2024-03-22
22_2024-03-22 21:50:00,22,0.4,4.2,20.8,46.2,56.2,21:50:00,2024-03-22
22_2024-03-22 13:40:00,22,0.4,6.2,12.8,24.6,24.6,13:40:00,2024-03-22
22_2024-03-22 11:55:00,22,0.4,1.0,3.0,13.0,13.0,11:55:00,2024-03-22
22_2024-03-22 16:55:00,22,0.4,2.4,14.2,34.6,34.6,16:55:00,2024-03-22
22_2024-03-22 11:30:00,22,0.4,0.6,2.6,12.6,12.6,11:30:00,2024-03-22
22_2024-03-22 22:55:00,22,0.4,1.2,18.4,47.6,57.6,22:55:00,2024-03-22
22_2024-03-22 19:20:00,22,0.4,2.6,10.8,30.0,40.0,19:20:00,2024-03-22
22_2024-03-22 17:15:00,22,0.4,1.8,12.0,35.2,35.2,17:15:00,2024-03-22
23_2024-03-22 12:25:00,23,0.4,5.0,6.4,6.4,11.8,12:25:00,2024-03-22
23_2024-03-22 12:15:00,23,0.4,5.0,6.2,6.2,11.6,12:15:00,2024-03-22
23_2024-03-22 13:00:00,23,0.4,1.8,7.4,7.6,13.0,13:00:00,2024-03-22
24_2024-03-22 10:25:00,24,0.4,1.4,3.4,3.6,6.0,10:25:00,2024-03-22
24_2024-03-22 09:55:00,24,0.4,2.2,2.8,3.0,5.4,09:55:00,2024-03-22
24_2024-03-22 10:15:00,24,0.4,1.8,3.2,3.4,5.8,10:15:00,2024-03-22
25_2024-03-22 13:10:00,25,0.4,2.0,3.0,4.0,16.0,13:10:00,2024-03-22
25_2024-03-22 22:45:00,25,0.4,1.0,5.2,20.8,33.4,22:45:00,2024-03-22
25_2024-03-22 19:00:00,25,0.4,1.2,2.0,16.6,28.6,19:00:00,2024-03-22
25_2024-03-22 19:10:00,25,0.4,1.4,2.2,16.8,28.8,19:10:00,2024-03-22
25_2024-03-22 22:25:00,25,0.4,0.4,5.2,20.2,32.8,22:25:00,2024-03-22
25_2024-03-22 11:45:00,25,0.4,0.4,0.6,1.4,13.4,11:45:00,2024-03-22
25_2024-03-22 19:55:00,25,0.4,0.8,2.2,17.2,29.2,19:55:00,2024-03-22
26_2024-03-22 10:25:00,26,0.4,3.0,5.6,5.8,5.8,10:25:00,2024-03-22
26_2024-03-22 12:25:00,26,0.4,4.4,12.2,12.4,12.4,12:25:00,2024-03-22
26_2024-03-22 10:45:00,26,0.4,2.2,6.0,6.2,6.2,10:45:00,2024-03-22
26_2024-03-22 23:15:00,26,0.4,0.4,24.4,94.4,94.6,23:15:00,2024-03-22
27_2024-03-22 11:55:00,27,0.4,2.4,7.0,8.8,8.8,11:55:00,2024-03-22
27_2024-03-22 11:35:00,27,0.4,1.8,6.4,8.2,8.2,11:35:00,2024-03-22
28_2024-03-22 22:15:00,28,0.4,6.2,22.0,47.0,47.0,22:15:00,2024-03-22
28_2024-03-22 12:35:00,28,0.4,1.4,5.8,6.0,6.0,12:35:00,2024-03-22
28_2024-03-22 19:20:00,28,0.4,2.2,6.2,27.6,27.6,19:20:00,2024-03-22
29_2024-03-22 14:45:00,29,0.4,10.4,25.8,27.4,27.6,14:45:00,2024-03-22
29_2024-03-22 17:25:00,29,0.4,0.6,14.8,28.2,28.4,17:25:00,2024-03-22
29_2024-03-22 18:25:00,29,0.4,0.6,2.2,28.8,29.0,18:25:00,2024-03-22
29_2024-03-22 20:15:00,29,0.4,1.2,3.4,31.0,31.2,20:15:00,2024-03-22
29_2024-03-22 19:40:00,29,0.4,0.8,2.6,30.2,30.4,19:40:00,2024-03-22
31_2024-03-22 12:25:00,31,0.4,5.0,13.8,13.8,13.8,12:25:00,2024-03-22
31_2024-03-22 18:15:00,31,0.4,7.4,30.4,60.8,60.8,18:15:00,2024-03-22
31_2024-03-22 10:25:00,31,0.4,4.2,6.6,6.6,6.6,10:25:00,2024-03-22
31_2024-03-22 12:35:00,31,0.4,4.2,14.2,14.2,14.2,12:35:00,2024-03-22
31_2024-03-22 23:25:00,31,0.4,0.4,19.6,87.6,87.6,23:25:00,2024-03-22
33_2024-03-22 16:10:00,33,0.4,3.0,18.8,34.6,34.6,16:10:00,2024-03-22
33_2024-03-22 18:15:00,33,0.4,4.6,19.8,41.0,41.0,18:15:00,2024-03-22
33_2024-03-22 13:40:00,33,0.4,0.6,5.2,17.0,17.0,13:40:00,2024-03-22
33_2024-03-22 17:15:00,33,0.4,1.4,19.8,36.4,36.4,17:15:00,2024-03-22
33_2024-03-22 23:25:00,33,0.4,0.4,9.6,54.8,54.8,23:25:00,2024-03-22
35_2024-03-22 19:55:00,35,0.4,2.0,8.2,27.2,27.6,19:55:00,2024-03-22
35_2024-03-22 19:20:00,35,0.4,2.8,7.4,26.2,26.6,19:20:00,2024-03-22
35_2024-03-22 17:15:00,35,0.4,2.8,12.4,22.6,22.6,17:15:00,2024-03-22
35_2024-03-22 18:15:00,35,0.4,0.8,8.4,23.4,23.4,18:15:00,2024-03-22
35_2024-03-22 16:10:00,35,0.4,0.8,18.2,19.8,19.8,16:10:00,2024-03-22
36_2024-03-22 17:40:00,36,0.4,3.0,10.2,23.2,23.4,17:40:00,2024-03-22
36_2024-03-22 13:40:00,36,0.4,5.8,9.4,13.0,13.2,13:40:00,2024-03-22
36_2024-03-22 22:15:00,36,0.4,4.6,14.4,34.2,37.8,22:15:00,2024-03-22
36_2024-03-22 19:10:00,36,0.4,2.0,6.2,23.6,25.4,19:10:00,2024-03-22
36_2024-03-22 22:55:00,36,0.4,1.2,13.2,34.6,38.2,22:55:00,2024-03-22
36_2024-03-22 19:55:00,36,0.4,1.2,6.8,23.2,26.2,19:55:00,2024-03-22
36_2024-03-22 16:45:00,36,0.4,1.2,12.6,20.4,20.6,16:45:00,2024-03-22
36_2024-03-22 19:20:00,36,0.4,2.2,6.2,22.6,25.6,19:20:00,2024-03-22
36_2024-03-22 12:15:00,36,0.4,0.4,0.6,4.0,4.2,12:15:00,2024-03-22
37_2024-03-22 10:10:00,37,0.4,3.0,3.4,3.8,4.2,10:10:00,2024-03-22
37_2024-03-22 21:50:00,37,0.4,7.4,28.6,99.6,100.4,21:50:00,2024-03-22
38_2024-03-22 15:15:00,38,0.4,3.8,19.8,20.4,21.6,15:15:00,2024-03-22
38_2024-03-22 22:15:00,38,0.4,3.2,12.0,34.6,36.0,22:15:00,2024-03-22
38_2024-03-22 13:50:00,38,0.4,6.4,14.0,14.6,15.8,13:50:00,2024-03-22
38_2024-03-22 23:25:00,38,0.4,1.0,10.8,35.8,37.2,23:25:00,2024-03-22
38_2024-03-22 19:10:00,38,0.4,2.2,4.6,24.8,26.2,19:10:00,2024-03-22
38_2024-03-22 16:25:00,38,0.4,0.8,17.0,21.2,22.4,16:25:00,2024-03-22
38_2024-03-22 19:55:00,38,0.4,1.6,5.6,26.0,27.4,19:55:00,2024-03-22
39_2024-03-22 13:30:00,39,0.4,6.8,11.0,21.4,21.4,13:30:00,2024-03-22
39_2024-03-22 21:10:00,39,0.4,2.0,6.0,25.2,35.0,21:10:00,2024-03-22
39_2024-03-22 20:55:00,39,0.4,2.0,6.0,24.8,34.6,20:55:00,2024-03-22
39_2024-03-22 18:35:00,39,0.4,1.2,3.0,20.8,30.6,18:35:00,2024-03-22
39_2024-03-22 19:20:00,39,0.4,1.4,3.6,21.8,31.6,19:20:00,2024-03-22
39_2024-03-22 17:25:00,39,0.4,0.8,8.2,29.4,29.4,17:25:00,2024-03-22
39_2024-03-22 21:30:00,39,0.4,1.6,6.0,25.6,35.4,21:30:00,2024-03-22
39_2024-03-22 20:15:00,39,0.4,1.6,4.6,23.2,33.0,20:15:00,2024-03-22
39_2024-03-22 19:55:00,39,0.4,1.6,4.4,22.8,32.6,19:55:00,2024-03-22
39_2024-03-22 19:10:00,39,0.4,1.8,3.4,21.6,31.4,19:10:00,2024-03-22
40_2024-03-22 13:10:00,40,0.4,5.6,7.0,8.6,11.2,13:10:00,2024-03-22
40_2024-03-22 14:55:00,40,0.4,9.8,25.8,27.4,30.0,14:55:00,2024-03-22
40_2024-03-22 08:45:00,40,0.4,0.4,0.4,1.4,4.0,08:45:00,2024-03-22
40_2024-03-22 22:45:00,40,0.4,1.8,7.6,35.6,39.2,22:45:00,2024-03-22
41_2024-03-22 22:45:00,41,0.4,5.8,24.0,64.6,64.8,22:45:00,2024-03-22
41_2024-03-22 23:15:00,41,0.4,4.2,23.8,66.4,66.6,23:15:00,2024-03-22
41_2024-03-22 17:40:00,41,0.4,2.0,14.8,37.2,37.2,17:40:00,2024-03-22
41_2024-03-22 15:40:00,41,0.4,1.2,27.0,31.0,31.0,15:40:00,2024-03-22
41_2024-03-22 23:25:00,41,0.4,2.8,23.4,66.8,67.0,23:25:00,2024-03-22
41_2024-03-22 17:25:00,41,0.4,2.8,16.2,36.8,36.8,17:25:00,2024-03-22
41_2024-03-22 10:15:00,41,0.4,0.8,3.8,4.0,4.0,10:15:00,2024-03-22
42_2024-03-22 16:55:00,42,0.4,3.2,17.0,27.8,27.8,16:55:00,2024-03-22
42_2024-03-22 15:50:00,42,0.4,1.2,22.4,24.4,24.4,15:50:00,2024-03-22
42_2024-03-22 15:40:00,42,0.4,1.6,22.2,24.2,24.2,15:40:00,2024-03-22
43_2024-03-22 15:40:00,43,0.4,3.2,32.6,35.0,39.2,15:40:00,2024-03-22
43_2024-03-22 21:30:00,43,0.4,3.6,11.0,48.2,53.0,21:30:00,2024-03-22
43_2024-03-22 23:15:00,43,0.4,1.0,10.2,50.8,55.6,23:15:00,2024-03-22
43_2024-03-22 12:15:00,43,0.4,2.2,3.8,4.4,8.6,12:15:00,2024-03-22
43_2024-03-22 19:40:00,43,0.4,2.6,7.0,41.4,46.2,19:40:00,2024-03-22
43_2024-03-22 16:55:00,43,0.4,2.6,25.4,37.6,41.8,16:55:00,2024-03-22
43_2024-03-22 22:25:00,43,0.4,1.8,12.4,50.0,54.8,22:25:00,2024-03-22
44_2024-03-22 15:25:00,44,0.4,3.6,22.4,26.8,26.8,15:25:00,2024-03-22
44_2024-03-22 17:25:00,44,0.4,2.0,16.0,30.0,30.0,17:25:00,2024-03-22
44_2024-03-22 16:55:00,44,0.4,2.0,20.6,29.4,29.4,16:55:00,2024-03-22
44_2024-03-22 09:40:00,44,0.4,2.4,2.6,2.8,2.8,09:40:00,2024-03-22
44_2024-03-22 15:50:00,44,0.4,1.2,21.8,27.2,27.2,15:50:00,2024-03-22
44_2024-03-22 16:10:00,44,0.4,1.4,22.0,27.8,27.8,16:10:00,2024-03-22
44_2024-03-22 23:25:00,44,0.4,2.2,26.0,61.6,61.8,23:25:00,2024-03-22
44_2024-03-22 10:55:00,44,0.4,0.8,3.6,3.8,3.8,10:55:00,2024-03-22
45_2024-03-22 19:10:00,45,0.4,3.4,17.2,54.0,55.2,19:10:00,2024-03-22
45_2024-03-22 10:15:00,45,0.4,2.6,3.0,3.0,4.2,10:15:00,2024-03-22
46_2024-03-22 19:20:00,46,0.4,2.0,5.2,11.4,11.4,19:20:00,2024-03-22
46_2024-03-22 17:25:00,46,0.4,1.0,3.2,7.8,7.8,17:25:00,2024-03-22
46_2024-03-22 21:50:00,46,0.4,2.4,12.2,20.6,20.6,21:50:00,2024-03-22
46_2024-03-22 22:15:00,46,0.4,1.2,12.2,21.2,21.2,22:15:00,2024-03-22
46_2024-03-22 13:10:00,46,0.4,2.8,3.8,4.0,4.0,13:10:00,2024-03-22
46_2024-03-22 13:40:00,46,0.4,2.8,4.4,5.0,5.0,13:40:00,2024-03-22
46_2024-03-22 14:25:00,46,0.4,1.4,5.2,6.0,6.0,14:25:00,2024-03-22
46_2024-03-22 23:15:00,46,0.4,0.8,10.6,22.0,22.0,23:15:00,2024-03-22
46_2024-03-22 22:25:00,46,0.4,1.6,12.0,21.6,21.6,22:25:00,2024-03-22
48_2024-03-22 15:25:00,48,0.4,4.0,29.8,33.8,36.2,15:25:00,2024-03-22
48_2024-03-22 13:10:00,48,0.4,7.6,9.2,13.2,15.6,13:10:00,2024-03-22
48_2024-03-22 23:25:00,48,0.4,1.0,7.2,42.8,48.0,23:25:00,2024-03-22
48_2024-03-22 23:15:00,48,0.4,1.0,7.2,42.6,47.8,23:15:00,2024-03-22
48_2024-03-22 15:40:00,48,0.4,2.4,30.0,34.2,36.6,15:40:00,2024-03-22
48_2024-03-22 08:55:00,48,0.4,0.6,0.6,3.4,5.8,08:55:00,2024-03-22
48_2024-03-22 16:10:00,48,0.4,1.2,29.0,34.6,37.0,16:10:00,2024-03-22
48_2024-03-22 20:15:00,48,0.4,1.4,4.6,36.8,42.0,20:15:00,2024-03-22
48_2024-03-22 22:25:00,48,0.4,1.8,8.6,41.8,47.0,22:25:00,2024-03-22
49_2024-03-22 19:20:00,49,0.4,3.8,10.2,34.2,37.2,19:20:00,2024-03-22
49_2024-03-22 15:25:00,49,0.4,4.2,22.0,26.8,27.2,15:25:00,2024-03-22
49_2024-03-22 15:15:00,49,0.4,5.2,21.8,26.4,26.8,15:15:00,2024-03-22
49_2024-03-22 16:10:00,49,0.4,1.0,22.0,27.4,27.8,16:10:00,2024-03-22
49_2024-03-22 16:40:00,49,0.4,1.4,18.2,28.4,28.8,16:40:00,2024-03-22
49_2024-03-22 18:15:00,49,0.4,1.6,11.8,33.0,33.4,18:15:00,2024-03-22
50_2024-03-22 19:10:00,50,0.4,3.0,7.0,29.4,29.4,19:10:00,2024-03-22
50_2024-03-22 18:15:00,50,0.4,1.0,8.4,26.6,26.6,18:15:00,2024-03-22
50_2024-03-22 16:25:00,50,0.4,1.2,19.0,23.8,23.8,16:25:00,2024-03-22
50_2024-03-22 11:45:00,50,0.4,1.4,3.6,3.6,3.6,11:45:00,2024-03-22
50_2024-03-22 12:15:00,50,0.4,1.4,4.2,4.2,4.2,12:15:00,2024-03-22
